기업명,직무명,담당업무,필요역량
CJ제일제당," 가공 및 기초 연구: 연구개발
2. 경영 관리: 기획/경영
3. 일반 신입: 기획/경영
4. 안전/보건 관리: 생산관리/품질관리
5. 데이터 분석 및 서비스 기획: 데이터
6. 마케팅: 마케팅/시장조사

출력:
- 식품 가공 및 기초 연구: 연구개발
- 경영 관리: 기획/경영
- 일반 신입: 기획/경영
- 안전/보건 관리: 생산관리/품질관리
- 데이터 분석 및 서비스 기획: 데이터
- 마케팅: 마케팅/시장조사","식품 제품 개발 및 기반 기술 연구 수행, 연결 결산 및 회계 처리, 기후 변화 대응 원재료 수급 및 리스크 분석, 안전 관리 및 운영, 데이터 분석 및 시각화 서비스 기획","식품영양학, 식품공학 등 관련 전공 석사학위, 공인 영어 성적, 상경 계열 전공, 재무/회계 관련 자격증 소지자, 기후, 기상학 및 경영학 관련 전공, 안전 관련 자격증 소지자, 영어 및 제2외국어 능력 우수"
CJ제일제당,데이터,채용 시스템 운영 지원(면접 운영 등),"국/내외 4년제 대학 재학생 및 졸업생, 2024년 9월부터 근무 가능, 컴퓨터 활용 능력 보유, 데이터 수집 및 정리 가능자, 관련 경험 및 능력 보유자"
CJ제일제당,생산/제조,"제품 생산 운영, 제조 설비 전기 보수 및 관리, 제품 품질 관리 및 분석","고등학교 졸업자 이상, 관련 자격증 소지자 우대, 장애인 및 국가보훈자 우대"
CJ제일제당,교육,"신제품 개발 및 기존 제품 개선, 식품 원료 및 공정 연구, 플랫폼 기술 연구","국내 거주 외국인, 식품/생명/화학/미생물 관련 학사 또는 석사 학위 보유, 한국어 능력 시험(TOPIK) 4급 이상, 영어 능력 보유자"
CJ제일제당,교육,"마케팅 전략 수립 및 캠페인 실행, 데이터 분석을 통한 마케팅 성과 평가, 원자재 및 부지 재수급 관리, 공급업체 발굴 및 협상, 해외 시장 분석 및 수출 전략 수립, 담당 국가 경로 확대 및 미진출 국가 개척, 글로벌 파트너십 및 협력 기회 발굴, 신규 사업 기획 및 실행, 공급망 계획 수립 및 최적화, 재고 관리 및 물류 운영, 공급 업체 및 유통망 관리","국내 거주 외국인 유학생, 한국어 능력 시험 4급 이상 보유자, 한국 국적의 해외대학교 기졸업자 또는 2025년 2월 이내 졸업 예정자, 외국어 능력 (영어, 중국어, 태국어, 베트남어 등)"
CJ제일제당,": 마케팅/시장조사
- 식품 연구: 연구개발
- 일반 신입: 기획/경영
- 안전 관리: 생산관리/품질관리
- 구매: 기획/경영

출력 예시:
직무명: 마케팅/시장조사, 연구개발, 기획/경영, 생산관리/품질관리, 기획/경영","제품 육성, 매출 손익 관리, 전반 운영 및 리딩, 식품 제품 개발 및 기반 기술 연구, 웰빙기/연결 결산 및 회계 처리, 세무 신고 및 세무 처리, 사업장 소방/안전 관리, 원부재료, 포장자재, 설비 구매 전략 수립","국내외 대학 학사 학위 이상 소지자, 전략기획 직무의 경우 석사 학위 이상 소지자, 병역필 또는 면제, 등록장애인 및 국가보훈자 우대, 마케팅 관련 공모전 수상 경력, 식품 가공 및 기초 연구 경험, 영어 능력 우수, 재무/금융 관련 자격증, 소방설비기사 자격증, 무역/구매 관련 자격증"
CJ제일제당,기획/경영,해당 내용 없음,"대졸 이상, 관련 분야 경력 3년 이상, 엑셀 사용 능력, 영어 문서 작성 및 소통 능력, 외국어(영어, 중국어 등) 사용 능통자, 관련 자격증 소지자"
CJ제일제당,생산/제조,"제품 생산 운영, 품질 관리 및 분석","고등학교 졸업 이상, 취업계약 가능자, 국가등록 장애인 및 국가보훈자 우대"
CJ제일제당,생산/제조,식품 제조의 보조업무,"병역 필 또는 면제, 해외여행 결격사유 없음, 국가유공자 및 보훈대상자 우대"
현대글로비스,"운송사업관리: 기획/경영
- 철강물류운영: 유통/무역
- 해상인사: 인사/총무
- 해운: 유통/무역
- 자동차선영업: 영업/제휴
- 벌크선영업: 영업/제휴
- 사업관리: 기획/경영
- 운영관리: 기획/경영
- 품질관리: 생산관리/품질관리
- 패키징개발: 개발
- 공급관리: 유통/무역
- 수출사업관리: 유통/무역
- 기획/운영: 기획/경영","인턴십 기간 동안 현직자와 함께 업무 수행, 채용연계형 인턴십","4년제 대학 졸업(학사 이상) 또는 2025년 8월 졸업 예정자, 2025년 7~8월 중 인턴십 참여 및 9월 입사 가능자, 해외여행에 결격 사유가 없는 자, 공인 영어 성적 보유자 (TOEIC 700점 이상, TOEFL 80점 이상, IELTS 6.0 이상), 국가보훈대상자 및 장애인 등 취업보호대상자 우대"
현대글로비스,기획/경영,"경영진단 및 사업/관리 체계 감사, 각 사업 부문 전략 및 운영 체계 진단 및 개선안 수립, 글로벌 사업장 사업 관리 체계 진단, 시장 조사 및 동향 분석, 경영층 의사결정 지원을 위한 현안 진단 및 보고, 투명경영 관련 사업 감사 및 지원","학사 이상의 학위 보유, 전략/컨설팅/진단/감사 등 관련 경력 4년 이상, 컨설팅사 근무 경력, 감사 경력 4년 이상 및 내부 감사 경험, 물류 관련 업무 경험 또는 자격 보유, 경영학(전략/조직) 석사 이상의 학위 보유, 영어 비즈니스 회화 가능자"
현대글로비스,영업/제휴,"글로벌 포워딩 영업 및 관리, 신규 사업 개발 및 기획, 서비스 품질 관리 및 배터리 사업 전략 수립","학사 이상의 학위 보유, 글로벌 포워딩 관련 경력 4년 이상, 배터리 산업군 및 물류 사업에 대한 이해도, 글로벌 포워딩 영업 및 운영 경험"
현대글로비스,기획/경영,"전사 탄소중립 전략 수립 및 이행체계 구축, 전사 탄소 데이터 개선 방안 도출 및 관리 체계 구축, 밸류체인 감축 관리, 그린워싱 리스크 관련 환경성 검토","학사 이상의 학위 보유, 온실가스/환경 관련 경력 4년 이상, 환경/화학/자연과학 등 공학 관련 전공, 탄소중립 전략 수립 및 이행 관련 컨설팅 근무 경험, 수송 부문 관련 경험, 온실가스/지속가능 관련 심사원 자격 보유, 영어 비즈니스 회화 가능자"
현대글로비스,엔지니어링,"부품 수출을 위한 포장 컨셉 설계, 포장재 사양 결정, 포장 방법 및 신규 소재 발굴, 포장 기법 개발","학사 이상, 포장 개발 및 설계 경력 4년 이상, 포장 공학 및 소재 기초 지식, 도면 소프트웨어 사용 능력, 영어 커뮤니케이션 능력, 이공계 학위, 물류관리사 및 포장기사 자격, 44700 활용 능력, 자동차 부품 L07 포장 경험"
현대글로비스,기획/경영,"운영 관리 및 업무 프로세스 개선, 물류 효율화 추진, 해상 지원 판단 배포 및 공지, 표준 운영 업무 매뉴얼 관리, 안전 관리를 포함한 현장 운영 관리, 고객 클레임 대응 및 요청 업무","고졸 이상의 학위 보유, 물류센터 주/야간 근무 및 주말 근무 가능자, 물류센터 현장 관리 경험, 0145 및 540 등 60 기반 재고 관리 운영 경험, 관리사 자격증 보유, 물류 관련 특성화/마이스터 고등학교 졸업자 중 성적 우수자"
현대글로비스,생산관리/품질관리,"안전보건 업무 기획 및 적용, 사업장 순회 점검, 유해 위험 요인 발굴, 산업재해 발생 원인 조사 및 대책 수립, 안전보건 관련 법규 준수","안전 관련 분야 전문 학사 이상, 건설업 안전 관리 경력 3년 이상, 건설안전(산업)기사 또는 산업안전(산업)기사 자격 보유, 물류자동화 설비 건설 공사 경험, 대기업 건설사 안전 관리 경력 보유, 지방 근무 가능자"
현대글로비스,생산관리/품질관리,"해외 고객사 포장 및 출하 관리, 포장장 프로세스 개선, 해외 공장의 라인 결품 방지 및 포장장의 원활한 운영 관리, 해외 고객사 및 국내 포장장 프로세스 관리 및 운영, 프로세스 개선을 통한 운영 효율화","학사 이상의 학위 보유, 물류업계 관련 경력 4년 이상, 물류/산업공학 관련 전공, 물류 관리사 자격 보유, 영어 비즈니스 회화 및 메일 소통 능력"
현대글로비스,개발,"모델 최적화, 머신비전, 문서 인식 개발 및 운영, 문서 간 유사도 측정 및 추천, 정보 추출 및 답변 생성, 위치 추적, 강화학습 기반 최적화, 물류센터 운영 최적화","산업공학, 컴퓨터공학, 통계학 관련 분야 학사 이상, 강화학습/머신비전/모델 개발 경력 1년 이상, 통계 및 비즈니스 데이터 분석 경험, 영어 비즈니스 회화 가능, 해외 프로젝트 경험"
현대글로비스,엔지니어링,"물류 자동화 설비의 설계, 공정 관리, 고객사 승인 요구 자료 작성, 작업 표준화 및 개선, 공정계획 수립 및 일정 관리, 프로젝트 관련 인력 및 장비 관리, 집행 예산 수립 및 관리, 외주 공사 계약 의뢰 및 공정 관리, 프로젝트 완료 보고서 작성","물류 자동화 - 전기/제어 공학 계열 분야 학사 이상, 물류 자동화 설비 설계 및 시공 관련 업무 4년 이상 경력, 물류 센터 자동화 설비 구축 및 관련 프로젝트 설계 경험, 물류 자동화 설비 제조 및 구축 관련 업체 근무 경험, 영어 비즈니스 회화 가능"
현대글로비스,영업/제휴,"계열사 항공 물류 영업 관리 및 입찰 대응, 비계열 항공 포워딩 영업","학사 이상의 학위 보유, 항공 영업 경력 4년 이상, 항공 포워딩 영업 경력 및 특화 산업군 항공 물류 경험, 항공 영업 관리 및 운영 경험, 외국어 비즈니스 회화 가능자"
현대글로비스,엔지니어링,"신조 선박의 사양 검토 및 친환경 신기술 도입, 해상 운송 프로젝트 관리 및 기술 협력, 선박 에너지 효율 개선 및 친환경 연료 전환 기술 검토, 환경 지표 관리 및 최적 항로 솔루션 도입, 해운 친환경 규제 대응","해양계 또는 조선공학 관련 분야 학사 이상, 해운 또는 조선 기술 분야 경력 3년 이상, 선박 기술 및 해사 엔지니어링 관련 실무 경험, 친환경 연료 해상 운송 관련 실무 경험, 외국어 비즈니스 회화 가능자"
현대글로비스,기획/경영,"컨테이너 수출입 물류 협력사 선정 및 계약, 설비 및 프로젝트 컨테이너 운송 프라이싱 및 협력사 선정, 계약, 컨테이너 수출입 운송 프라이싱 및 협력사 선정, 계약","학사 이상의 학위 보유, 해상 컨테이너 프라이싱 관련 경력 4년 이상, 글로벌 화주 대상 프라이싱 협상 경험, 현지 인터모달 경험, 컨테이너 선대 관리 및 기획 업무 경험"
현대글로비스,영업/제휴,"중고차 수출 영업관리, 중남미 지역 주요 중고차 바이어 및 에이전트 영업관리, 중남미 지역 중고차 판매 영업, 신규 바이어 및 현지 판매 에이전트 발굴 및 운영관리","학사 이상의 학위 보유, 중고차/완성차 또는 재화/용역 수출 영업 경력 3년 이상, 경영/국제통상/스페인어 관련 전공, 중남미 지역 장기 체류 또는 비즈니스 경험, 스페인어 비즈니스 커뮤니케이션 역량"
현대글로비스,"인 재경관리: 금융/재무
- 기획: 기획/경영
- 기술보안: 개발
- 물류컨설팅: 유통/무역
- 국제물류영업: 영업/제휴
- 국제물류운영: 유통/무역
- 원가관리: 기획/경영
- 품질관리: 생산관리/품질관리
- 운영관리: 기획/경영
- 패키징개발: 개발
- 선박관리: 서비스/고객지원
- 해운: 유통/무역
- 자동차선운항: 서비스/고객지원
- 자동차선영업: 영업/제휴","재경관리, 기획, 기술보안, 물류컨설팅, 국제물류영업, 국제물류운영, 원가관리, 품질관리, 운영관리, 패키징개발, 선박관리, 해운, 자동차선운항, 자동차선영업","4년제 대학 졸업 또는 2025년 2월 졸업 예정자, 2025년 1월 입사 가능자, 해외여행 결격 사유 없음, 공인영어성적 보유자 (TOEIC 700점 이상, TOEFL 80점 이상, IELTS 5.5 이상), 영미권 대학 졸업자는 제출 불필요"
현대글로비스," 인사/총무
- 선박자재구매: 유통/무역
- 개발: 개발
- 물류: 유통/무역
- 통상지원: 기획/경영
- 자동화: 엔지니어링
- 해운사업지원: 유통/무역
- 자동차선영업: 영업/제휴

따라서, 각 직무명에 대한 분류는 다음과 같습니다:

- 인사: 인사/총무 
- 선박자재구매: 유통/무역 
- 개발: 개발 
- 물류: 유통/무역 
- 통상지원: 기획/경영 
- 자동화: 엔지니어링 
- 해운사업지원: 유통/무역 
- 자동차선영업: 영업/제휴","지원, 기획/운영, 포워딩 운영, 국내물류 운영, 사업관리, 아산, 해운","4년제 대학 졸업 또는 2024년 8월 졸업 예정자, 2024년 7~8월 중 인턴십 참여 및 9월 입사 가능자, 해외여행에 결격 사유가 없는 자, 공인영어성적 보유자 (TOEIC 700점 이상, TOEFL 80점 이상, IELTS 5.5 이상)"
케이티,연구개발,지식재산 분야의 조사 및 분석,"4년제 대학 졸업(예정)자 이상, 전기전자통신/기계금속건설/화학생명 관련 전공, 업무 경험 무관"
케이티,엔지니어링,"프로젝트 실행 계획에 따른 일정 관리, 예산 관리 및 문서 작업, 고객사 및 협력사 연락 업무, 자료 정리, 성과품 일정 및 관리","대졸 이상, 경력 3년 ~ 10년, 서울/경기 4년제 대학 기계공학 또는 관련 학과 졸업자, 해당 직무 근무 경험자, 영어 가능"
케이티,영업/제휴,"유무선 상품 컨설팅 및 전산업무, 유무선 상품 가입/해지/변경","만 19세 이상 청년 구직자, 고졸 이상, 해외여행 결격 사유가 없는 자, 경력자 우대"
GS, 금융/재무,,"대졸 이상, 회계/재무/세무 관련 전공, 관련 자격증 소지자, 유관 및 동종업계 근무 경험자, 더존 유경험자, 회계사/세무사 시험 유경험자, 지역 거주자 우대 (포천), 보훈/장애인은 관련 법률에 의거하여 우대"
